,Data_loading_csv,Data_loading_json,Data_loading_parquet,Count_per_column,Mean_per_column,Median_per_column,Max_per_column,Min_per_column,Sum_per_column,Standard_deviation_per_column,Summary,Filter,Avg_addition_2_columns,Sum_addition_2_columns,Product_addition_2_columns,Add_new_column,Add_new_column_comparing_size,GroupBy,Distinct,Number_distinct_values,Join_raw,Join
30/1000000,0.2769920825958252,0.07062315940856934,0.09305095672607422,0.21703124046325684,0.12888693809509277,24.735961198806763,0.12320327758789062,0.11580538749694824,0.12993597984313965,0.13152098655700684,37.62603950500488,0.014492034912109375,0.012018918991088867,0.03759455680847168,0.011022329330444336,0.011539220809936523,0.0241241455078125,0.12642979621887207,0.009974002838134766,0.17914199829101562,0.021842241287231445,0.1839735507965088
30/10000000,0.31534624099731445,0.06273460388183594,0.07941246032714844,0.20688080787658691,0.13195562362670898,195.39851546287537,0.12283468246459961,0.11965107917785645,0.12120270729064941,0.13758397102355957,414.45917105674744,0.021513938903808594,0.014733314514160156,0.012229681015014648,0.011338233947753906,0.011326313018798828,0.022106170654296875,0.15352749824523926,0.009839534759521484,0.23134994506835938,0.03069448471069336,0.23703575134277344
40/1,0.33961939811706543,0.08904504776000977,0.08540725708007812,0.31955432891845703,0.1824803352355957,6.9651939868927,0.16973638534545898,0.16809511184692383,0.16850638389587402,0.16103410720825195,1.8910598754882812,0.013465166091918945,0.015996217727661133,0.03145027160644531,0.011204242706298828,0.01245737075805664,0.024480342864990234,0.19745326042175293,0.01005101203918457,0.24816656112670898,0.023519039154052734,0.24138712882995605
40/10,0.33056139945983887,0.08018946647644043,0.10366415977478027,0.2898585796356201,0.16808342933654785,6.914111137390137,0.15687870979309082,0.1757051944732666,0.1589512825012207,0.16771793365478516,1.1475169658660889,0.01108551025390625,0.018510818481445312,0.008469343185424805,0.009543657302856445,0.00981283187866211,0.026852130889892578,0.1601550579071045,0.008929729461669922,0.2204904556274414,0.020661592483520508,0.25113797187805176
40/100,0.28122997283935547,0.09268355369567871,0.08878707885742188,0.2995743751525879,0.17386627197265625,6.801721572875977,0.18063044548034668,0.17414116859436035,0.16359257698059082,0.18691730499267578,1.2346022129058838,0.011148691177368164,0.01079416275024414,0.010500669479370117,0.008570671081542969,0.010430574417114258,0.023102760314941406,0.166731595993042,0.009110450744628906,0.2261343002319336,0.0205385684967041,0.24901771545410156
40/1000,0.27278876304626465,0.059745073318481445,0.07299685478210449,0.29851460456848145,0.1842660903930664,6.7253453731536865,0.14581871032714844,0.16219449043273926,0.17535829544067383,0.18060088157653809,1.361354112625122,0.010059833526611328,0.010220050811767578,0.008553028106689453,0.007493019104003906,0.010485172271728516,0.024473905563354492,0.20179033279418945,0.010463476181030273,0.24492955207824707,0.024010896682739258,0.2315232753753662
40/10000,0.2708439826965332,0.0547022819519043,0.06385922431945801,0.2798421382904053,0.17080378532409668,7.172172784805298,0.1708993911743164,0.1622791290283203,0.1746516227722168,0.1792440414428711,2.492774486541748,0.014687538146972656,0.012404203414916992,0.009946584701538086,0.010263204574584961,0.011956453323364258,0.022824525833129883,0.20252537727355957,0.009844541549682617,0.22002792358398438,0.02207350730895996,0.25160741806030273
40/100000,0.27722811698913574,0.05919194221496582,0.08394503593444824,0.26593637466430664,0.15233182907104492,9.466913223266602,0.1457366943359375,0.1611185073852539,0.17719030380249023,0.18639326095581055,7.3989174365997314,0.011901378631591797,0.01246333122253418,0.009003639221191406,0.009118080139160156,0.01064300537109375,0.02149057388305664,0.16349220275878906,0.007286548614501953,0.20467233657836914,0.022265195846557617,0.24312853813171387
40/1000000,0.28096604347229004,0.07397723197937012,0.07985329627990723,0.2665081024169922,0.19607996940612793,35.05452585220337,0.15786957740783691,0.16603469848632812,0.1815509796142578,0.187852144241333,55.93725919723511,0.014519929885864258,0.012523651123046875,0.011310815811157227,0.00849461555480957,0.010605096817016602,0.03780698776245117,0.18215274810791016,0.009379148483276367,0.26315784454345703,0.022082090377807617,0.2236778736114502
40/10000000,0.3130371570587158,0.06657528877258301,0.08101439476013184,0.24875497817993164,0.15003037452697754,295.7120957374573,0.15743207931518555,0.14573907852172852,0.15729737281799316,0.16728615760803223,612.7820272445679,0.020986080169677734,0.015391826629638672,0.009521245956420898,0.008838891983032227,0.011110544204711914,0.021393775939941406,0.19774436950683594,0.01334834098815918,0.23830223083496094,0.027827739715576172,0.23643898963928223
