,Data_loading_csv,Data_loading_json,Data_loading_parquet,Count_per_column,Mean_per_column,Median_per_column,Max_per_column,Min_per_column,Sum_per_column,Standard_deviation_per_column,Summary,Filter,Avg_addition_2_columns,Sum_addition_2_columns,Product_addition_2_columns,Add_new_column,Add_new_column_comparing_size,GroupBy,Distinct,Number_distinct_values,Join_raw,Join
10/10000,0.008926868438720703,0.07306313514709473,0.005511045455932617,0.0010139942169189453,0.0003981590270996094,0.0012679100036621094,0.00039577484130859375,0.0003628730773925781,0.0004830360412597656,0.0005140304565429688,0.018605947494506836,0.0009768009185791016,0.00031113624572753906,0.00013780593872070312,0.00010704994201660156,0.0006709098815917969,0.0019600391387939453,0.002783060073852539,0.0002608299255371094,0.0022618770599365234,0.0112152099609375,0.00608372688293457
10/100000,0.07476091384887695,0.6731560230255127,0.013078689575195312,0.0025768280029296875,0.0015668869018554688,0.012771129608154297,0.002045869827270508,0.0023009777069091797,0.0011119842529296875,0.0027740001678466797,0.036787986755371094,0.0032110214233398438,0.000713348388671875,0.0003139972686767578,0.0002589225769042969,0.0005869865417480469,0.010668039321899414,0.013978004455566406,0.0007171630859375,0.011497020721435547,0.10689210891723633,0.012358903884887695
10/1000000,0.6147611141204834,6.794306993484497,0.06587910652160645,0.028009891510009766,0.014909982681274414,0.11366510391235352,0.018218994140625,0.020514249801635742,0.015111207962036133,0.02832484245300293,0.2904350757598877,0.027814149856567383,0.003281831741333008,0.0014002323150634766,0.0013811588287353516,0.002920866012573242,0.10329604148864746,0.14944696426391602,0.0060312747955322266,0.09989023208618164,1.1582157611846924,0.07494807243347168
10/10000000,6.054109811782837,148.6811239719391,0.6912069320678711,0.28559088706970215,2.6858620643615723,1.0778541564941406,0.17000603675842285,0.21417498588562012,0.15027093887329102,0.2541780471801758,3.165217161178589,0.43116092681884766,0.0439763069152832,0.013755083084106445,0.013679742813110352,0.036921024322509766,0.9644899368286133,2.300809383392334,0.05303692817687988,0.8956470489501953,16.317949056625366,1.358957052230835
20/1,0.010823965072631836,0.00851297378540039,0.0266873836517334,0.0007381439208984375,0.00026106834411621094,0.00015115737915039062,0.00017309188842773438,0.00011491775512695312,0.00016117095947265625,0.00018095970153808594,0.034147024154663086,0.0008518695831298828,0.00037789344787597656,0.00011801719665527344,0.0001418590545654297,0.00042700767517089844,0.0006840229034423828,0.00185394287109375,9.799003601074219e-05,0.001875162124633789,0.0021512508392333984,0.0045719146728515625
20/10,0.002627134323120117,0.005372047424316406,0.005679130554199219,0.0005030632019042969,0.00016427040100097656,0.0001327991485595703,0.00012087821960449219,0.00011897087097167969,0.00019097328186035156,0.00011992454528808594,0.027759075164794922,0.0005059242248535156,0.0002288818359375,9.608268737792969e-05,9.274482727050781e-05,0.0003330707550048828,0.0005469322204589844,0.0013921260833740234,9.179115295410156e-05,0.0027022361755371094,0.0018548965454101562,0.004893064498901367
20/100,0.007688999176025391,0.006543874740600586,0.00451207160949707,0.0005040168762207031,0.0001678466796875,0.00024390220642089844,0.00017786026000976562,0.0001289844512939453,0.00018787384033203125,0.00012063980102539062,0.028101205825805664,0.0006461143493652344,0.00023293495178222656,0.00010180473327636719,0.00012993812561035156,0.00047588348388671875,0.0005669593811035156,0.001924276351928711,0.0001690387725830078,0.005575895309448242,0.0016586780548095703,0.003968000411987305
20/1000,0.011362075805664062,0.025485754013061523,0.005094289779663086,0.0009069442749023438,0.000240325927734375,0.00044918060302734375,0.00017714500427246094,0.00029587745666503906,0.0002810955047607422,0.00031304359436035156,0.026263952255249023,0.0005550384521484375,0.0002410411834716797,0.00010800361633300781,0.00010132789611816406,0.000335693359375,0.002911090850830078,0.0022780895233154297,0.0002319812774658203,0.0024819374084472656,0.003381013870239258,0.004578590393066406
20/10000,0.01887989044189453,0.15494084358215332,0.0075109004974365234,0.0011599063873291016,0.0005099773406982422,0.0027587413787841797,0.0004780292510986328,0.0005428791046142578,0.0004220008850097656,0.0005860328674316406,0.035559892654418945,0.0018796920776367188,0.0005159378051757812,0.00011396408081054688,0.0001430511474609375,0.0004260540008544922,0.0017998218536376953,0.004472970962524414,0.00026702880859375,0.004350185394287109,0.0175321102142334,0.007940053939819336
20/100000,0.17327213287353516,1.4327759742736816,0.02270984649658203,0.004824161529541016,0.002656221389770508,0.024699926376342773,0.003596067428588867,0.0037398338317871094,0.002174854278564453,0.004745960235595703,0.07740902900695801,0.004796028137207031,0.0009789466857910156,0.0002899169921875,0.0002770423889160156,0.0007269382476806641,0.01070713996887207,0.028317928314208984,0.0006101131439208984,0.01640605926513672,0.15644025802612305,0.01730513572692871
20/1000000,1.462303876876831,13.464690208435059,0.12297701835632324,0.0499119758605957,0.022569894790649414,0.22515082359313965,0.02906179428100586,0.033019065856933594,0.022982120513916016,0.04607725143432617,0.5832839012145996,0.06613302230834961,0.0059680938720703125,0.0017418861389160156,0.00179290771484375,0.0029141902923583984,0.0956718921661377,0.39388084411621094,0.006299018859863281,0.1527721881866455,1.6052029132843018,0.22263097763061523
20/10000000,13.069272994995117,410.6937599182129,1.2187409400939941,0.5044741630554199,4.675361156463623,2.2011289596557617,0.300980806350708,0.33503293991088867,0.27522826194763184,0.4321777820587158,6.011008024215698,0.7012088298797607,0.046050071716308594,0.013575077056884766,0.013494014739990234,0.03758811950683594,0.9697310924530029,4.209635972976685,0.05209708213806152,1.3929672241210938,24.15228509902954,2.2798991203308105
30/1,0.020094871520996094,0.009755134582519531,0.04492807388305664,0.0007531642913818359,0.0002288818359375,0.0001270771026611328,0.00012493133544921875,0.0001499652862548828,0.00017881393432617188,0.0001399517059326172,0.04659891128540039,0.0006277561187744141,0.0002551078796386719,0.00010585784912109375,0.00010013580322265625,0.0003447532653808594,0.0005838871002197266,0.0014259815216064453,8.797645568847656e-05,0.002435922622680664,0.0020940303802490234,0.0054280757904052734
