,Data_loading_csv,Data_loading_json,Data_loading_parquet,Count_per_column,Mean_per_column,Median_per_column,Max_per_column,Min_per_column,Sum_per_column,Standard_deviation_per_column,Summary,Filter,Avg_addition_2_columns,Sum_addition_2_columns,Product_addition_2_columns,Add_new_column,Add_new_column_comparing_size,GroupBy,Distinct,Number_distinct_values,Join_raw,Join
30/100000,0.3350405693054199,3.710965633392334,0.05563020706176758,0.0068264007568359375,0.011637210845947266,0.060071706771850586,0.010826349258422852,0.012452363967895508,0.006882905960083008,0.017309904098510742,0.20309209823608398,0.011476993560791016,0.0017590522766113281,0.0009350776672363281,0.0008373260498046875,0.0018281936645507812,0.010620832443237305,0.05462241172790527,0.0017855167388916016,0.04561924934387207,0.2240288257598877,0.04982161521911621
30/1000000,2.9053642749786377,37.796968936920166,0.39362049102783203,0.06783580780029297,0.06007838249206543,0.5076162815093994,0.05805349349975586,0.05017447471618652,0.05276751518249512,0.11994004249572754,1.3824572563171387,0.08637237548828125,0.00374603271484375,0.0015718936920166016,0.0015311241149902344,0.004664182662963867,0.06522560119628906,0.6147799491882324,0.008744478225708008,0.35831332206726074,2.4391791820526123,0.4081850051879883
30/10000000,31.823131561279297,,4.428853750228882,1.1059033870697021,0.660118579864502,5.364034414291382,0.5881028175354004,0.5810632705688477,0.706385612487793,1.2530958652496338,11.84203839302063,1.2172341346740723,0.020055055618286133,0.010404348373413086,0.009642362594604492,0.028557300567626953,0.7743635177612305,6.122076749801636,0.11232399940490723,3.4955406188964844,,3.9227583408355713
40/1,0.0065534114837646484,0.016794681549072266,0.012136459350585938,0.001965761184692383,0.0004906654357910156,0.0003867149353027344,0.0006685256958007812,0.00035309791564941406,0.0003848075866699219,0.0003552436828613281,0.09890341758728027,0.0012269020080566406,0.0004923343658447266,0.0002853870391845703,0.0002789497375488281,0.0007777214050292969,0.0012545585632324219,0.003961086273193359,0.0002079010009765625,0.0072634220123291016,0.005518674850463867,0.011308908462524414
40/10,0.0066738128662109375,0.016332149505615234,0.012399673461914062,0.0010652542114257812,0.00038886070251464844,0.0003151893615722656,0.0003387928009033203,0.0003161430358886719,0.00033664703369140625,0.00033783912658691406,0.09078216552734375,0.0015430450439453125,0.0007181167602539062,0.0002639293670654297,0.0003211498260498047,0.0007977485656738281,0.0018475055694580078,0.004292964935302734,0.00028061866760253906,0.011153936386108398,0.005967140197753906,0.01127481460571289
40/100,0.0075511932373046875,0.0204622745513916,0.014434337615966797,0.0011532306671142578,0.00110626220703125,0.0003993511199951172,0.0003654956817626953,0.00038242340087890625,0.0005412101745605469,0.0008766651153564453,0.09593009948730469,0.0015447139739990234,0.000705718994140625,0.0002830028533935547,0.00028061866760253906,0.0011126995086669922,0.0014019012451171875,0.003909587860107422,0.00022983551025390625,0.007714748382568359,0.003938436508178711,0.008013725280761719
40/1000,0.011329174041748047,0.05782723426818848,0.013290882110595703,0.0025157928466796875,0.0009849071502685547,0.0015156269073486328,0.0009195804595947266,0.0009217262268066406,0.0008184909820556641,0.0007202625274658203,0.10091042518615723,0.0018839836120605469,0.0006091594696044922,0.0003254413604736328,0.0002601146697998047,0.0008172988891601562,0.0023927688598632812,0.0037593841552734375,0.0005769729614257812,0.009276390075683594,0.004995584487915039,0.014663934707641602
40/10000,0.0517728328704834,0.45012879371643066,0.01865363121032715,0.0018639564514160156,0.0017971992492675781,0.00815439224243164,0.0013942718505859375,0.0011260509490966797,0.0006854534149169922,0.0018215179443359375,0.10705852508544922,0.0026416778564453125,0.0009930133819580078,0.0003402233123779297,0.0005753040313720703,0.0010330677032470703,0.0023033618927001953,0.007443428039550781,0.0005979537963867188,0.009895563125610352,0.017523765563964844,0.014260053634643555
40/100000,0.38325071334838867,4.698733806610107,0.0757138729095459,0.009740352630615234,0.015820741653442383,0.0739738941192627,0.014488697052001953,0.014861822128295898,0.0078582763671875,0.02112436294555664,0.22329974174499512,0.011723041534423828,0.0017404556274414062,0.0006628036499023438,0.0006575584411621094,0.0014650821685791016,0.00755000114440918,0.06638336181640625,0.0019562244415283203,0.05070209503173828,0.2344951629638672,0.05066823959350586
40/1000000,3.2980806827545166,49.12627601623535,0.49541306495666504,0.07830405235290527,0.10854649543762207,0.7095346450805664,0.11178827285766602,0.1435689926147461,0.08774995803833008,0.1591804027557373,1.7903482913970947,0.13897204399108887,0.004468441009521484,0.002002239227294922,0.0016710758209228516,0.005146026611328125,0.06864404678344727,0.8213238716125488,0.009626626968383789,0.4852871894836426,3.066222667694092,0.5046935081481934
40/10000000,36.3468451499939,,11.977208614349365,1.203317642211914,1.0804023742675781,7.530451059341431,1.4062509536743164,1.5009701251983643,0.9381401538848877,1.5286831855773926,16.413888454437256,1.116041898727417,0.01650857925415039,0.008135080337524414,0.00812530517578125,0.026641130447387695,0.6495513916015625,13.410325527191162,0.08672189712524414,4.124067783355713,,5.340377569198608
