,Data_loading_csv,Data_loading_json,Data_loading_parquet,Count_per_column,Mean_per_column,Median_per_column,Max_per_column,Min_per_column,Sum_per_column,Standard_deviation_per_column,Summary,Filter,Avg_addition_2_columns,Sum_addition_2_columns,Product_addition_2_columns,Add_new_column,Add_new_column_comparing_size,GroupBy,Distinct,Number_distinct_values,Join_raw,Join
10/10000,0.08870434761047363,0.29741525650024414,0.01873779296875,0.005440235137939453,0.003710508346557617,0.03204846382141113,0.0013232231140136719,0.0011899471282958984,0.0012094974517822266,0.011050701141357422,0.10136580467224121,0.0039865970611572266,0.0016112327575683594,0.0004940032958984375,0.0004978179931640625,0.0013344287872314453,0.005030632019042969,0.020684480667114258,0.0014927387237548828,0.016658306121826172,0.06609845161437988,0.03708982467651367
10/100000,0.7871236801147461,2.5726826190948486,0.11543607711791992,0.019995450973510742,0.031671762466430664,0.3289344310760498,0.013654947280883789,0.01424098014831543,0.014516353607177734,0.12359929084777832,0.33692002296447754,0.027261018753051758,0.015829086303710938,0.004763126373291016,0.003447294235229492,0.00736236572265625,0.03360891342163086,0.08263540267944336,0.0035619735717773438,0.06532573699951172,0.7442958354949951,0.09229636192321777
10/1000000,7.290574312210083,24.027034521102905,1.2294526100158691,0.20228242874145508,0.3276405334472656,3.070849895477295,0.10439467430114746,0.10809206962585449,0.13475608825683594,1.2063400745391846,2.113922595977783,0.24195551872253418,0.06870889663696289,0.034499168395996094,0.027207374572753906,0.0465388298034668,0.2866215705871582,0.6365146636962891,0.027579307556152344,0.44867825508117676,5.754194259643555,0.6611061096191406
10/10000000,,,,,,,,,,,,,,,,,,,,,,
20/1,0.006422758102416992,0.012269020080566406,0.020419836044311523,0.0015861988067626953,0.0006055831909179688,0.0020198822021484375,0.0004878044128417969,0.00044083595275878906,0.0005457401275634766,0.0007152557373046875,0.11027336120605469,0.0019309520721435547,0.0008454322814941406,0.0003504753112792969,0.000385284423828125,0.001127004623413086,0.0019283294677734375,0.005318403244018555,0.00021409988403320312,0.005738496780395508,0.004877328872680664,0.018373489379882812
20/10,0.007840394973754883,0.01720452308654785,0.016902923583984375,0.001483917236328125,0.00061798095703125,0.0019328594207763672,0.0005545616149902344,0.00045561790466308594,0.0005476474761962891,0.000705718994140625,0.13397479057312012,0.0026869773864746094,0.00078582763671875,0.00034356117248535156,0.0003345012664794922,0.0011386871337890625,0.0019354820251464844,0.005404233932495117,0.00021910667419433594,0.005773782730102539,0.006186723709106445,0.0194399356842041
20/100,0.013826370239257812,0.01683354377746582,0.020594120025634766,0.001409292221069336,0.0006644725799560547,0.002285480499267578,0.0005867481231689453,0.0004627704620361328,0.0005648136138916016,0.000804901123046875,0.13546013832092285,0.001958608627319336,0.0008065700531005859,0.0004780292510986328,0.00041747093200683594,0.0011551380157470703,0.002074003219604492,0.007448434829711914,0.00034737586975097656,0.010822296142578125,0.009853601455688477,0.015597820281982422
20/1000,0.024235963821411133,0.060230255126953125,0.02020859718322754,0.0017590522766113281,0.0011496543884277344,0.005391597747802734,0.0006871223449707031,0.0005805492401123047,0.0006554126739501953,0.0017731189727783203,0.12810206413269043,0.003701448440551758,0.0014460086822509766,0.0005600452423095703,0.0005447864532470703,0.002504110336303711,0.005160093307495117,0.009413480758666992,0.0002713203430175781,0.007383823394775391,0.01775979995727539,0.01867222785949707
20/10000,0.1595296859741211,0.4487628936767578,0.039933204650878906,0.0034732818603515625,0.005619525909423828,0.0596621036529541,0.0016324520111083984,0.0016355514526367188,0.0014371871948242188,0.020850181579589844,0.1524345874786377,0.0060100555419921875,0.0014243125915527344,0.000469207763671875,0.0004363059997558594,0.0014176368713378906,0.004864931106567383,0.023373126983642578,0.0006215572357177734,0.015896081924438477,0.08960223197937012,0.026900053024291992
20/100000,1.4163916110992432,4.301003932952881,0.312664270401001,0.033516883850097656,0.05535411834716797,0.6229104995727539,0.019150257110595703,0.019078731536865234,0.01963663101196289,0.227858304977417,0.5688631534576416,0.03896141052246094,0.007758378982543945,0.002875089645385742,0.0028142929077148438,0.006043910980224609,0.03105306625366211,0.12471437454223633,0.004060983657836914,0.10327863693237305,0.8828136920928955,0.1334693431854248
20/1000000,13.931621313095093,,2.29150128364563,0.23079562187194824,0.546884298324585,5.522089242935181,0.16868925094604492,0.20328092575073242,0.2242438793182373,2.5073652267456055,2.5751686096191406,0.12184715270996094,0.030501127243041992,0.006819009780883789,0.006597042083740234,0.023412704467773438,0.27480578422546387,1.1626996994018555,0.026811599731445312,0.7041418552398682,,1.173269271850586
20/10000000,,,,,,,,,,,,,,,,,,,,,,
30/1,0.006743669509887695,0.01394796371459961,0.023840904235839844,0.0016660690307617188,0.0006039142608642578,0.0019328594207763672,0.000507354736328125,0.0004405975341796875,0.0005626678466796875,0.0007338523864746094,0.16838455200195312,0.003813505172729492,0.0014061927795410156,0.0005319118499755859,0.0005424022674560547,0.0011928081512451172,0.0019431114196777344,0.0053365230560302734,0.0002238750457763672,0.007919549942016602,0.0059356689453125,0.020984411239624023
30/10,0.0085296630859375,0.016093730926513672,0.03492546081542969,0.0016894340515136719,0.0007114410400390625,0.002363920211791992,0.0004930496215820312,0.0006008148193359375,0.0005414485931396484,0.0007126331329345703,0.18560218811035156,0.0027043819427490234,0.0008778572082519531,0.0003833770751953125,0.0003800392150878906,0.001363992691040039,0.0022153854370117188,0.007411003112792969,0.0002701282501220703,0.014046192169189453,0.00655055046081543,0.014647960662841797
30/100,0.009044170379638672,0.019324064254760742,0.05639147758483887,0.0014622211456298828,0.0008521080017089844,0.002722501754760742,0.0005197525024414062,0.0005433559417724609,0.0005686283111572266,0.0009098052978515625,0.17850399017333984,0.0030477046966552734,0.001013040542602539,0.0005598068237304688,0.0004639625549316406,0.0015549659729003906,0.002335786819458008,0.0066797733306884766,0.00029468536376953125,0.008533239364624023,0.006643772125244141,0.015179634094238281
30/1000,0.031098365783691406,0.07068967819213867,0.06774687767028809,0.0017805099487304688,0.0014142990112304688,0.00861811637878418,0.0006816387176513672,0.0007772445678710938,0.0007197856903076172,0.002225160598754883,0.2034296989440918,0.0022280216217041016,0.0009319782257080078,0.0004165172576904297,0.0003533363342285156,0.0011792182922363281,0.002290964126586914,0.006875276565551758,0.00027298927307128906,0.010141134262084961,0.014308929443359375,0.015992403030395508
